"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-1938,CWE-269 Improper Privilege Management,"When using the Apache JServ Protocol (AJP), care must be taken when trusting incoming connections to Apache Tomcat. Tomcat treats AJP connections as having higher trust than, for example, a similar HTTP connection. If such connections are available to an attacker, they can be exploited in ways that may be surprising. In Apache Tomcat 9.0.0.M1 to 9.0.0.30, 8.5.0 to 8.5.50 and 7.0.0 to 7.0.99, Tomcat shipped with an AJP Connector enabled by default that listened on all configured IP addresses. It was expected (and recommended in the security guide) that this Connector would be disabled if not required. This vulnerability report identified a mechanism that allowed: - returning arbitrary files from anywhere in the web application - processing any file in the web application as a JSP Further, if the web application allowed file upload and stored those files within the web application (or the attacker was able to control the content of the web application by some other means) then this, along with the ability to process a file as a JSP, made remote code execution possible. It is important to note that mitigation is only required if an AJP port is accessible to untrusted users. Users wishing to take a defence-in-depth approach and block the vector that permits returning arbitrary files and execution as JSP may upgrade to Apache Tomcat 9.0.31, 8.5.51 or 7.0.100 or later. A number of changes were made to the default AJP Connector configuration in 9.0.31 to harden the default configuration. It is likely that users upgrading to 9.0.31, 8.5.51 or 7.0.100 or later will need to make small changes to their configurations.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-8022,CWE-276 Incorrect Default Permissions,"A Incorrect Default Permissions vulnerability in the packaging of tomcat on SUSE Enterprise Storage 5, SUSE Linux Enterprise Server 12-SP2-BCL, SUSE Linux Enterprise Server 12-SP2-LTSS, SUSE Linux Enterprise Server 12-SP3-BCL, SUSE Linux Enterprise Server 12-SP3-LTSS, SUSE Linux Enterprise Server 12-SP4, SUSE Linux Enterprise Server 12-SP5, SUSE Linux Enterprise Server 15-LTSS, SUSE Linux Enterprise Server for SAP 12-SP2, SUSE Linux Enterprise Server for SAP 12-SP3, SUSE Linux Enterprise Server for SAP 15, SUSE OpenStack Cloud 7, SUSE OpenStack Cloud 8, SUSE OpenStack Cloud Crowbar 8 allows local attackers to escalate from group tomcat to root. This issue affects: SUSE Enterprise Storage 5 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP2-BCL tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP2-LTSS tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP3-BCL tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP3-LTSS tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server 12-SP4 tomcat versions prior to 9.0.35-3.39.1. SUSE Linux Enterprise Server 12-SP5 tomcat versions prior to 9.0.35-3.39.1. SUSE Linux Enterprise Server 15-LTSS tomcat versions prior to 9.0.35-3.57.3. SUSE Linux Enterprise Server for SAP 12-SP2 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server for SAP 12-SP3 tomcat versions prior to 8.0.53-29.32.1. SUSE Linux Enterprise Server for SAP 15 tomcat versions prior to 9.0.35-3.57.3. SUSE OpenStack Cloud 7 tomcat versions prior to 8.0.53-29.32.1. SUSE OpenStack Cloud 8 tomcat versions prior to 8.0.53-29.32.1. SUSE OpenStack Cloud Crowbar 8 tomcat versions prior to 8.0.53-29.32.1.",NVD,HIGH,7.2,/AV:L/AC:L/Au:N/C:C/I:C/A:C,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2020-9484,CWE-502 Deserialization of Untrusted Data,"When using Apache Tomcat versions 10.0.0-M1 to 10.0.0-M4, 9.0.0.M1 to 9.0.34, 8.5.0 to 8.5.54 and 7.0.0 to 7.0.103 if a) an attacker is able to control the contents and name of a file on the server; and b) the server is configured to use the PersistenceManager with a FileStore; and c) the PersistenceManager is configured with sessionAttributeValueClassNameFilter=""null"" (the default unless a SecurityManager is used) or a sufficiently lax filter to allow the attacker provided object to be deserialized; and d) the attacker knows the relative file path from the storage location used by FileStore to the file the attacker has control over; then, using a specifically crafted request, the attacker will be able to trigger remote code execution via deserialization of the file under their control. Note that all of conditions a) to d) must be true for the attack to succeed.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2021-24122,CWE-200 Information Exposure,"When serving resources from a network location using the NTFS file system, Apache Tomcat versions 10.0.0-M1 to 10.0.0-M9, 9.0.0.M1 to 9.0.39, 8.5.0 to 8.5.59 and 7.0.0 to 7.0.106 were susceptible to JSP source code disclosure in some configurations. The root cause was the unexpected behaviour of the JRE API File.getCanonicalPath() which in turn was caused by the inconsistent behaviour of the Windows API (FindFirstFileW) in some circumstances.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2021-25122,CWE-200 Information Exposure,"When responding to new h2c connection requests, Apache Tomcat versions 10.0.0-M1 to 10.0.0, 9.0.0.M1 to 9.0.41 and 8.5.0 to 8.5.61 could duplicate request headers and a limited amount of request body from one request to another meaning user A and user B could both see the results of user A's request.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2021-25329,NVD-CWE-noinfo,"The fix for CVE-2020-9484 was incomplete. When using Apache Tomcat 10.0.0-M1 to 10.0.0, 9.0.0.M1 to 9.0.41, 8.5.0 to 8.5.61 or 7.0.0. to 7.0.107 with a configuration edge case that was highly unlikely to be used, the Tomcat instance was still vulnerable to CVE-2020-9494. Note that both the previously published prerequisites for CVE-2020-9484 and the previously published mitigations for CVE-2020-9484 also apply to this issue.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.0,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2021-30640,CWE-287 Improper Authentication,A vulnerability in the JNDI Realm of Apache Tomcat allows an attacker to authenticate using variations of a valid user name and/or to bypass some of the protection provided by the LockOut Realm. This issue affects Apache Tomcat 10.0.0-M1 to 10.0.5; 9.0.0.M1 to 9.0.45; 8.5.0 to 8.5.65.,NVD,MEDIUM,5.8,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:H/A:N,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-cassandra-0.0.1-SNAPSHOT.jar: tomcat-embed-websocket-8.5.23.jar,/src/cassandra-maven/cassandra-maven/target/spring-boot-cassandra-0.0.1-SNAPSHOT.jar/BOOT-INF/lib/tomcat-embed-websocket-8.5.23.jar,Core Tomcat implementation,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",03ac519ccda43a838b7b4aeb9ca2f1b5,52f07abcae10dc7e1764304b0877def175c2c833,pkg:maven/org.apache.tomcat.embed/tomcat-embed-websocket@8.5.23,"cpe:2.3:a:apache:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:8.5.23:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:8.5.23:*:*:*:*:*:*:*",CVE-2021-33037,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Apache Tomcat 10.0.0-M1 to 10.0.6, 9.0.0.M1 to 9.0.46 and 8.5.0 to 8.5.66 did not correctly parse the HTTP transfer-encoding request header in some circumstances leading to the possibility to request smuggling when used with a reverse proxy. Specifically: - Tomcat incorrectly ignored the transfer encoding header if the client declared it would only accept an HTTP/1.0 response; - Tomcat honoured the identify encoding; and - Tomcat did not ensure that, if present, the chunked encoding was the final encoding.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,26
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-test-1.5.8.RELEASE.jar,/src/.m2/repository/org/springframework/boot/spring-boot-test/1.5.8.RELEASE/spring-boot-test-1.5.8.RELEASE.jar,Spring Boot Test,"",75e6ccad6a53e6ccad094acbaaaf423a,17dedee86d1a9e9bd409d715fd90650ca1049659,pkg:maven/org.springframework.boot/spring-boot-test@1.5.8.RELEASE,cpe:2.3:a:pivotal_software:spring_boot:1.5.8:release:*:*:*:*:*:*,CVE-2017-8046,CWE-20 Improper Input Validation,"Malicious PATCH requests submitted to servers using Spring Data REST versions prior to 2.6.9 (Ingalls SR9), versions prior to 3.0.1 (Kay SR1) and Spring Boot versions prior to 1.5.9, 2.0 M6 can use specially crafted JSON data to run arbitrary Java code.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,34
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-boot-test-1.5.8.RELEASE.jar,/src/.m2/repository/org/springframework/boot/spring-boot-test/1.5.8.RELEASE/spring-boot-test-1.5.8.RELEASE.jar,Spring Boot Test,"",75e6ccad6a53e6ccad094acbaaaf423a,17dedee86d1a9e9bd409d715fd90650ca1049659,pkg:maven/org.springframework.boot/spring-boot-test@1.5.8.RELEASE,cpe:2.3:a:pivotal_software:spring_boot:1.5.8:release:*:*:*:*:*:*,CVE-2018-1196,CWE-59 Improper Link Resolution Before File Access ('Link Following'),"Spring Boot supports an embedded launch script that can be used to easily run the application as a systemd or init.d linux service. The script included with Spring Boot 1.5.9 and earlier and 2.0.0.M1 through 2.0.0.M7 is susceptible to a symlink attack which allows the ""run_user"" to overwrite and take ownership of any file on the same system. In order to instigate the attack, the application must be installed as a service and the ""run_user"" requires shell access to the server. Spring Boot application that are not installed as a service, or are not using the embedded launch script are not susceptible.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,34
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-core-4.3.12.RELEASE.jar,/src/.m2/repository/org/springframework/spring-core/4.3.12.RELEASE/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-11039,NVD-CWE-noinfo,"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,27
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-core-4.3.12.RELEASE.jar,/src/.m2/repository/org/springframework/spring-core/4.3.12.RELEASE/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-11040,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,"Spring Framework, versions 5.0.x prior to 5.0.7 and 4.3.x prior to 4.3.18 and older unsupported versions, allows web applications to enable cross-domain requests via JSONP (JSON with Padding) through AbstractJsonpResponseBodyAdvice for REST controllers and MappingJackson2JsonView for browser requests. Both are not enabled by default in Spring Framework nor Spring Boot, however, when MappingJackson2JsonView is configured in an application, JSONP support is automatically ready to use through the ""jsonp"" and ""callback"" JSONP parameters, enabling cross-domain requests.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,27
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-core-4.3.12.RELEASE.jar,/src/.m2/repository/org/springframework/spring-core/4.3.12.RELEASE/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,27
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-core-4.3.12.RELEASE.jar,/src/.m2/repository/org/springframework/spring-core/4.3.12.RELEASE/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,27
WebGoat Dependency Check using OWASP,"Tue, 7 Sep 2021 17:22:16 GMT",spring-core-4.3.12.RELEASE.jar,/src/.m2/repository/org/springframework/spring-core/4.3.12.RELEASE/spring-core-4.3.12.RELEASE.jar,Spring Core,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",01ab7f742861c65f7339acba6333326c,4cebc69478c6d350dbd5af28e3db7d5694f416e3,pkg:maven/org.springframework/spring-core@4.3.12.RELEASE,"cpe:2.3:a:pivotal_software:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:springsource:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.3.12:release:*:*:*:*:*:*, cpe:2.3:a:vmware:springsource_spring_framework:4.3.12:release:*:*:*:*:*:*",CVE-2018-1270,CWE-358 Improperly Implemented Security Check for Standard,"Spring Framework, versions 5.0 prior to 5.0.5 and versions 4.3 prior to 4.3.15 and older unsupported versions, allow applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a remote code execution attack.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,27
